       x:             u(x):          v(x):        log10(RelativeError):   
     0.14258574     0.61732292     -1424.9353     -3.4796327
     0.14268573     0.61746303     -1425.9352     -3.4798624
     0.14278572     0.61760290     -1426.9352     -3.4800921
     0.14288571     0.61774253     -1427.9351     -3.4803216
     0.14298570     0.61788192     -1428.9351     -3.4805511
     0.14308569     0.61802107     -1429.9350     -3.4807804
     0.14318568     0.61815999     -1430.9350     -3.4810097
     0.14328567     0.61829866     -1431.9349     -3.4812388
     0.14338566     0.61843710     -1432.9349     -3.4814679
     0.14348565     0.61857529     -1433.9349     -3.4816968
     0.14358564     0.61871325     -1434.9348     -3.4819257
     0.14368563     0.61885097     -1435.9348     -3.4821544
     0.14378562     0.61898846     -1436.9347     -3.4823831
     0.14388561     0.61912570     -1437.9347     -3.4826117
     0.14398560     0.61926271     -1438.9346     -3.4828401
     0.14408559     0.61939949     -1439.9346     -3.4830685
     0.14418558     0.61953602     -1440.9345     -3.4832968
     0.14428557     0.61967232     -1441.9345     -3.4835249
     0.14438556     0.61980838     -1442.9344     -3.4837530
     0.14448555     0.61994421     -1443.9344     -3.4839810
     0.14458554     0.62007980     -1444.9344     -3.4842089
     0.14468553     0.62021516     -1445.9343     -3.4844367
     0.14478552     0.62035028     -1446.9343     -3.4846643
     0.14488551     0.62048516     -1447.9342     -3.4848919
     0.14498550     0.62061981     -1448.9342     -3.4851194
     0.14508549     0.62075423     -1449.9341     -3.4853468
     0.14518548     0.62088841     -1450.9341     -3.4855741
     0.14528547     0.62102236     -1451.9340     -3.4858013
     0.14538546     0.62115607     -1452.9340     -3.4860285
     0.14548545     0.62128955     -1453.9339     -3.4862555
     0.14558544     0.62142280     -1454.9339     -3.4864824
     0.14568543     0.62155581     -1455.9339     -3.4867092
     0.14578542     0.62168859     -1456.9338     -3.4869359
     0.14588541     0.62182114     -1457.9338     -3.4871626
     0.14598540     0.62195345     -1458.9337     -3.4873891
     0.14608539     0.62208554     -1459.9337     -3.4876156
     0.14618538     0.62221739     -1460.9336     -3.4878419
     0.14628537     0.62234901     -1461.9336     -3.4880682
     0.14638536     0.62248039     -1462.9335     -3.4882943
     0.14648535     0.62261155     -1463.9335     -3.4885204
     0.14658534     0.62274248     -1464.9334     -3.4887464
     0.14668533     0.62287317     -1465.9334     -3.4889722
     0.14678532     0.62300363     -1466.9334     -3.4891980
     0.14688531     0.62313387     -1467.9333     -3.4894237
     0.14698530     0.62326387     -1468.9333     -3.4896493
     0.14708529     0.62339364     -1469.9332     -3.4898748
     0.14718528     0.62352319     -1470.9332     -3.4901002
     0.14728527     0.62365250     -1471.9331     -3.4903255
     0.14738526     0.62378159     -1472.9331     -3.4905508
     0.14748525     0.62391044     -1473.9330     -3.4907759
     0.14758524     0.62403907     -1474.9330     -3.4910009
     0.14768523     0.62416747     -1475.9329     -3.4912259
     0.14778522     0.62429564     -1476.9329     -3.4914507
     0.14788521     0.62442358     -1477.9329     -3.4916755
     0.14798520     0.62455129     -1478.9328     -3.4919001
     0.14808519     0.62467878     -1479.9328     -3.4921247
     0.14818518     0.62480604     -1480.9327     -3.4923492
     0.14828517     0.62493307     -1481.9327     -3.4925736
     0.14838516     0.62505988     -1482.9326     -3.4927979
     0.14848515     0.62518645     -1483.9326     -3.4930221
     0.14858514     0.62531280     -1484.9325     -3.4932462
     0.14868513     0.62543893     -1485.9325     -3.4934703
     0.14878512     0.62556483     -1486.9324     -3.4936942
     0.14888511     0.62569050     -1487.9324     -3.4939180
     0.14898510     0.62581595     -1488.9324     -3.4941418
     0.14908509     0.62594117     -1489.9323     -3.4943655
     0.14918508     0.62606617     -1490.9323     -3.4945890
     0.14928507     0.62619094     -1491.9322     -3.4948125
     0.14938506     0.62631549     -1492.9322     -3.4950359
     0.14948505     0.62643981     -1493.9321     -3.4952592
     0.14958504     0.62656391     -1494.9321     -3.4954824
     0.14968503     0.62668779     -1495.9320     -3.4957055
     0.14978502     0.62681144     -1496.9320     -3.4959286
     0.14988501     0.62693487     -1497.9319     -3.4961515
     0.14998500     0.62705807     -1498.9319     -3.4963744
     0.15008499     0.62718105     -1499.9319     -3.4965971
     0.15018498     0.62730381     -1500.9318     -3.4968198
     0.15028497     0.62742635     -1501.9318     -3.4970424
     0.15038496     0.62754866     -1502.9317     -3.4972649
     0.15048495     0.62767075     -1503.9317     -3.4974873
     0.15058494     0.62779262     -1504.9316     -3.4977096
     0.15068493     0.62791426     -1505.9316     -3.4979318
     0.15078492     0.62803569     -1506.9315     -3.4981540
     0.15088491     0.62815689     -1507.9315     -3.4983760
     0.15098490     0.62827788     -1508.9314     -3.4985980
     0.15108489     0.62839864     -1509.9314     -3.4988199
     0.15118488     0.62851918     -1510.9314     -3.4990417
     0.15128487     0.62863950     -1511.9313     -3.4992634
     0.15138486     0.62875960     -1512.9313     -3.4994850
     0.15148485     0.62887948     -1513.9312     -3.4997065
     0.15158484     0.62899914     -1514.9312     -3.4999279
     0.15168483     0.62911858     -1515.9311     -3.5001493
     0.15178482     0.62923780     -1516.9311     -3.5003705
     0.15188481     0.62935681     -1517.9310     -3.5005917
     0.15198480     0.62947559     -1518.9310     -3.5008128
     0.15208479     0.62959416     -1519.9309     -3.5010338
     0.15218478     0.62971250     -1520.9309     -3.5012547
     0.15228477     0.62983063     -1521.9309     -3.5014756
     0.15238476     0.62994854     -1522.9308     -3.5016963
     0.15248475     0.63006623     -1523.9308     -3.5019170
     0.15258474     0.63018371     -1524.9307     -3.5021375
     0.15268473     0.63030096     -1525.9307     -3.5023580
     0.15278472     0.63041800     -1526.9306     -3.5025784
     0.15288471     0.63053483     -1527.9306     -3.5027987
     0.15298470     0.63065143     -1528.9305     -3.5030190
     0.15308469     0.63076782     -1529.9305     -3.5032391
     0.15318468     0.63088400     -1530.9304     -3.5034592
     0.15328467     0.63099995     -1531.9304     -3.5036791
     0.15338466     0.63111569     -1532.9304     -3.5038990
     0.15348465     0.63123122     -1533.9303     -3.5041188
     0.15358464     0.63134653     -1534.9303     -3.5043385
     0.15368463     0.63146163     -1535.9302     -3.5045582
     0.15378462     0.63157651     -1536.9302     -3.5047777
     0.15388461     0.63169117     -1537.9301     -3.5049972
     0.15398460     0.63180562     -1538.9301     -3.5052165
     0.15408459     0.63191986     -1539.9300     -3.5054358
     0.15418458     0.63203388     -1540.9300     -3.5056550
     0.15428457     0.63214769     -1541.9299     -3.5058742
     0.15438456     0.63226128     -1542.9299     -3.5060932
     0.15448455     0.63237466     -1543.9299     -3.5063122
     0.15458454     0.63248783     -1544.9298     -3.5065310
     0.15468453     0.63260078     -1545.9298     -3.5067498
     0.15478452     0.63271353     -1546.9297     -3.5069685
     0.15488451     0.63282605     -1547.9297     -3.5071872
     0.15498450     0.63293837     -1548.9296     -3.5074057
     0.15508449     0.63305047     -1549.9296     -3.5076242
     0.15518448     0.63316237     -1550.9295     -3.5078425
     0.15528447     0.63327405     -1551.9295     -3.5080608
     0.15538446     0.63338552     -1552.9294     -3.5082790
     0.15548445     0.63349677     -1553.9294     -3.5084972
     0.15558444     0.63360782     -1554.9294     -3.5087152
     0.15568443     0.63371865     -1555.9293     -3.5089332
     0.15578442     0.63382928     -1556.9293     -3.5091510
     0.15588441     0.63393969     -1557.9292     -3.5093688
     0.15598440     0.63404989     -1558.9292     -3.5095866
     0.15608439     0.63415989     -1559.9291     -3.5098042
     0.15618438     0.63426967     -1560.9291     -3.5100217
     0.15628437     0.63437924     -1561.9290     -3.5102392
     0.15638436     0.63448861     -1562.9290     -3.5104566
     0.15648435     0.63459776     -1563.9289     -3.5106739
     0.15658434     0.63470671     -1564.9289     -3.5108911
     0.15668433     0.63481545     -1565.9289     -3.5111083
     0.15678432     0.63492397     -1566.9288     -3.5113253
     0.15688431     0.63503229     -1567.9288     -3.5115423
     0.15698430     0.63514040     -1568.9287     -3.5117592
     0.15708429     0.63524831     -1569.9287     -3.5119761
     0.15718428     0.63535600     -1570.9286     -3.5121928
     0.15728427     0.63546349     -1571.9286     -3.5124095
     0.15738426     0.63557077     -1572.9285     -3.5126260
     0.15748425     0.63567784     -1573.9285     -3.5128425
     0.15758424     0.63578471     -1574.9284     -3.5130590
     0.15768423     0.63589137     -1575.9284     -3.5132753
     0.15778422     0.63599782     -1576.9284     -3.5134916
     0.15788421     0.63610407     -1577.9283     -3.5137077
     0.15798420     0.63621011     -1578.9283     -3.5139238
     0.15808419     0.63631594     -1579.9282     -3.5141399
     0.15818418     0.63642157     -1580.9282     -3.5143558
     0.15828417     0.63652699     -1581.9281     -3.5145717
     0.15838416     0.63663221     -1582.9281     -3.5147874
     0.15848415     0.63673722     -1583.9280     -3.5150032
     0.15858414     0.63684203     -1584.9280     -3.5152188
     0.15868413     0.63694663     -1585.9280     -3.5154343
     0.15878412     0.63705103     -1586.9279     -3.5156498
     0.15888411     0.63715523     -1587.9279     -3.5158652
     0.15898410     0.63725922     -1588.9278     -3.5160805
     0.15908409     0.63736300     -1589.9278     -3.5162957
     0.15918408     0.63746658     -1590.9277     -3.5165109
     0.15928407     0.63756996     -1591.9277     -3.5167260
     0.15938406     0.63767314     -1592.9276     -3.5169410
     0.15948405     0.63777611     -1593.9276     -3.5171559
     0.15958404     0.63787888     -1594.9275     -3.5173707
     0.15968403     0.63798144     -1595.9275     -3.5175855
     0.15978402     0.63808381     -1596.9275     -3.5178002
     0.15988401     0.63818597     -1597.9274     -3.5180148
     0.15998400     0.63828793     -1598.9274     -3.5182293
     0.16008399     0.63838969     -1599.9273     -3.5184438
     0.16018398     0.63849124     -1600.9273     -3.5186582
     0.16028397     0.63859260     -1601.9272     -3.5188725
     0.16038396     0.63869375     -1602.9272     -3.5190867
     0.16048395     0.63879470     -1603.9271     -3.5193008
     0.16058394     0.63889545     -1604.9271     -3.5195149
     0.16068393     0.63899600     -1605.9270     -3.5197289
     0.16078392     0.63909635     -1606.9270     -3.5199428
     0.16088391     0.63919650     -1607.9270     -3.5201567
     0.16098390     0.63929645     -1608.9269     -3.5203704
     0.16108389     0.63939620     -1609.9269     -3.5205841
     0.16118388     0.63949575     -1610.9268     -3.5207977
     0.16128387     0.63959510     -1611.9268     -3.5210113
     0.16138386     0.63969425     -1612.9267     -3.5212247
     0.16148385     0.63979321     -1613.9267     -3.5214381
     0.16158384     0.63989196     -1614.9266     -3.5216514
     0.16168383     0.63999051     -1615.9266     -3.5218647
     0.16178382     0.64008887     -1616.9265     -3.5220778
     0.16188381     0.64018703     -1617.9265     -3.5222909
     0.16198380     0.64028499     -1618.9265     -3.5225039
     0.16208379     0.64038275     -1619.9264     -3.5227169
     0.16218378     0.64048031     -1620.9264     -3.5229297
     0.16228377     0.64057768     -1621.9263     -3.5231425
     0.16238376     0.64067485     -1622.9263     -3.5233552
     0.16248375     0.64077182     -1623.9262     -3.5235679
     0.16258374     0.64086860     -1624.9262     -3.5237804
     0.16268373     0.64096518     -1625.9261     -3.5239929
     0.16278372     0.64106156     -1626.9261     -3.5242053
     0.16288371     0.64115774     -1627.9260     -3.5244177
     0.16298370     0.64125373     -1628.9260     -3.5246299
     0.16308369     0.64134953     -1629.9260     -3.5248421
     0.16318368     0.64144512     -1630.9259     -3.5250542
     0.16328367     0.64154053     -1631.9259     -3.5252663
     0.16338366     0.64163573     -1632.9258     -3.5254782
     0.16348365     0.64173075     -1633.9258     -3.5256901
     0.16358364     0.64182556     -1634.9257     -3.5259020
     0.16368363     0.64192018     -1635.9257     -3.5261137
     0.16378362     0.64201461     -1636.9256     -3.5263254
     0.16388361     0.64210884     -1637.9256     -3.5265370
     0.16398360     0.64220288     -1638.9255     -3.5267485
     0.16408359     0.64229673     -1639.9255     -3.5269600
     0.16418358     0.64239038     -1640.9255     -3.5271714
     0.16428357     0.64248384     -1641.9254     -3.5273827
     0.16438356     0.64257710     -1642.9254     -3.5275939
     0.16448355     0.64267017     -1643.9253     -3.5278051
     0.16458354     0.64276305     -1644.9253     -3.5280162
     0.16468353     0.64285574     -1645.9252     -3.5282272
     0.16478352     0.64294823     -1646.9252     -3.5284382
     0.16488351     0.64304053     -1647.9251     -3.5286491
     0.16498350     0.64313264     -1648.9251     -3.5288599
     0.16508349     0.64322455     -1649.9250     -3.5290706
     0.16518348     0.64331628     -1650.9250     -3.5292813
     0.16528347     0.64340781     -1651.9250     -3.5294919
     0.16538346     0.64349915     -1652.9249     -3.5297024
     0.16548345     0.64359030     -1653.9249     -3.5299128
     0.16558344     0.64368126     -1654.9248     -3.5301232
     0.16568343     0.64377203     -1655.9248     -3.5303335
     0.16578342     0.64386260     -1656.9247     -3.5305438
     0.16588341     0.64395299     -1657.9247     -3.5307539
     0.16598340     0.64404318     -1658.9246     -3.5309640
     0.16608339     0.64413319     -1659.9246     -3.5311741
     0.16618338     0.64422301     -1660.9245     -3.5313840
     0.16628337     0.64431263     -1661.9245     -3.5315939
     0.16638336     0.64440207     -1662.9245     -3.5318037
     0.16648335     0.64449132     -1663.9244     -3.5320135
     0.16658334     0.64458037     -1664.9244     -3.5322231
     0.16668333     0.64466924     -1665.9243     -3.5324327
     0.16678332     0.64475792     -1666.9243     -3.5326423
     0.16688331     0.64484642     -1667.9242     -3.5328517
     0.16698330     0.64493472     -1668.9242     -3.5330611
     0.16708329     0.64502283     -1669.9241     -3.5332704
     0.16718328     0.64511076     -1670.9241     -3.5334797
     0.16728327     0.64519850     -1671.9240     -3.5336889
     0.16738326     0.64528605     -1672.9240     -3.5338980
     0.16748325     0.64537341     -1673.9240     -3.5341070
     0.16758324     0.64546059     -1674.9239     -3.5343160
     0.16768323     0.64554758     -1675.9239     -3.5345249
     0.16778322     0.64563438     -1676.9238     -3.5347338
     0.16788321     0.64572100     -1677.9238     -3.5349425
     0.16798320     0.64580743     -1678.9237     -3.5351512
     0.16808319     0.64589367     -1679.9237     -3.5353599
     0.16818318     0.64597973     -1680.9236     -3.5355684
     0.16828317     0.64606560     -1681.9236     -3.5357769
     0.16838316     0.64615128     -1682.9235     -3.5359854
     0.16848315     0.64623678     -1683.9235     -3.5361937
     0.16858314     0.64632209     -1684.9235     -3.5364020
     0.16868313     0.64640722     -1685.9234     -3.5366102
     0.16878312     0.64649217     -1686.9234     -3.5368184
     0.16888311     0.64657693     -1687.9233     -3.5370265
     0.16898310     0.64666150     -1688.9233     -3.5372345
     0.16908309     0.64674589     -1689.9232     -3.5374425
     0.16918308     0.64683009     -1690.9232     -3.5376503
     0.16928307     0.64691411     -1691.9231     -3.5378582
     0.16938306     0.64699795     -1692.9231     -3.5380659
     0.16948305     0.64708160     -1693.9230     -3.5382736
     0.16958304     0.64716507     -1694.9230     -3.5384812
     0.16968303     0.64724836     -1695.9230     -3.5386888
     0.16978302     0.64733146     -1696.9229     -3.5388962
     0.16988301     0.64741438     -1697.9229     -3.5391037
     0.16998300     0.64749712     -1698.9228     -3.5393110
     0.17008299     0.64757967     -1699.9228     -3.5395183
     0.17018298     0.64766204     -1700.9227     -3.5397255
     0.17028297     0.64774423     -1701.9227     -3.5399327
     0.17038296     0.64782624     -1702.9226     -3.5401397
     0.17048295     0.64790807     -1703.9226     -3.5403468
     0.17058294     0.64798971     -1704.9225     -3.5405537
     0.17068293     0.64807117     -1705.9225     -3.5407606
     0.17078292     0.64815245     -1706.9225     -3.5409674
     0.17088291     0.64823355     -1707.9224     -3.5411742
     0.17098290     0.64831447     -1708.9224     -3.5413808
     0.17108289     0.64839521     -1709.9223     -3.5415875
     0.17118288     0.64847576     -1710.9223     -3.5417940
     0.17128287     0.64855614     -1711.9222     -3.5420005
     0.17138286     0.64863634     -1712.9222     -3.5422069
     0.17148285     0.64871635     -1713.9221     -3.5424133
     0.17158284     0.64879619     -1714.9221     -3.5426196
     0.17168283     0.64887584     -1715.9220     -3.5428258
     0.17178282     0.64895532     -1716.9220     -3.5430320
     0.17188281     0.64903462     -1717.9220     -3.5432381
     0.17198280     0.64911373     -1718.9219     -3.5434441
     0.17208279     0.64919267     -1719.9219     -3.5436501
     0.17218278     0.64927143     -1720.9218     -3.5438560
     0.17228277     0.64935001     -1721.9218     -3.5440618
     0.17238276     0.64942842     -1722.9217     -3.5442676
     0.17248275     0.64950664     -1723.9217     -3.5444733
     0.17258274     0.64958469     -1724.9216     -3.5446790
     0.17268273     0.64966255     -1725.9216     -3.5448845
     0.17278272     0.64974024     -1726.9215     -3.5450901
     0.17288271     0.64981776     -1727.9215     -3.5452955
     0.17298270     0.64989509     -1728.9215     -3.5455009
     0.17308269     0.64997225     -1729.9214     -3.5457062
     0.17318268     0.65004923     -1730.9214     -3.5459115
     0.17328267     0.65012603     -1731.9213     -3.5461167
     0.17338266     0.65020266     -1732.9213     -3.5463218
     0.17348265     0.65027911     -1733.9212     -3.5465269
     0.17358264     0.65035539     -1734.9212     -3.5467319
     0.17368263     0.65043148     -1735.9211     -3.5469369
     0.17378262     0.65050741     -1736.9211     -3.5471418
     0.17388261     0.65058315     -1737.9210     -3.5473466
     0.17398260     0.65065872     -1738.9210     -3.5475513
     0.17408259     0.65073412     -1739.9210     -3.5477560
     0.17418258     0.65080934     -1740.9209     -3.5479607
     0.17428257     0.65088438     -1741.9209     -3.5481652
     0.17438256     0.65095925     -1742.9208     -3.5483697
     0.17448255     0.65103394     -1743.9208     -3.5485742
     0.17458254     0.65110846     -1744.9207     -3.5487786
     0.17468253     0.65118281     -1745.9207     -3.5489829
     0.17478252     0.65125698     -1746.9206     -3.5491872
     0.17488251     0.65133098     -1747.9206     -3.5493913
     0.17498250     0.65140480     -1748.9206     -3.5495955
     0.17508249     0.65147845     -1749.9205     -3.5497996
     0.17518248     0.65155192     -1750.9205     -3.5500036
     0.17528247     0.65162523     -1751.9204     -3.5502075
     0.17538246     0.65169835     -1752.9204     -3.5504114
     0.17548245     0.65177131     -1753.9203     -3.5506152
     0.17558244     0.65184409     -1754.9203     -3.5508190
     0.17568243     0.65191670     -1755.9202     -3.5510227
     0.17578242     0.65198914     -1756.9202     -3.5512263
     0.17588241     0.65206141     -1757.9201     -3.5514299
     0.17598240     0.65213350     -1758.9201     -3.5516334
     0.17608239     0.65220542     -1759.9201     -3.5518369
     0.17618238     0.65227717     -1760.9200     -3.5520403
     0.17628237     0.65234875     -1761.9200     -3.5522436
     0.17638236     0.65242015     -1762.9199     -3.5524469
     0.17648235     0.65249139     -1763.9199     -3.5526501
     0.17658234     0.65256245     -1764.9198     -3.5528533
     0.17668233     0.65263334     -1765.9198     -3.5530564
     0.17678232     0.65270406     -1766.9197     -3.5532594
     0.17688231     0.65277461     -1767.9197     -3.5534624
     0.17698230     0.65284500     -1768.9196     -3.5536653
     0.17708229     0.65291521     -1769.9196     -3.5538682
     0.17718228     0.65298524     -1770.9196     -3.5540710
     0.17728227     0.65305511     -1771.9195     -3.5542737
     0.17738226     0.65312481     -1772.9195     -3.5544764
     0.17748225     0.65319435     -1773.9194     -3.5546790
     0.17758224     0.65326371     -1774.9194     -3.5548815
     0.17768223     0.65333290     -1775.9193     -3.5550840
     0.17778222     0.65340192     -1776.9193     -3.5552865
     0.17788221     0.65347077     -1777.9192     -3.5554888
     0.17798220     0.65353946     -1778.9192     -3.5556912
     0.17808219     0.65360797     -1779.9191     -3.5558934
     0.17818218     0.65367632     -1780.9191     -3.5560956
     0.17828217     0.65374450     -1781.9191     -3.5562978
     0.17838216     0.65381251     -1782.9190     -3.5564998
     0.17848215     0.65388035     -1783.9190     -3.5567019
     0.17858214     0.65394803     -1784.9189     -3.5569038
     0.17868213     0.65401554     -1785.9189     -3.5571057
     0.17878212     0.65408288     -1786.9188     -3.5573076
     0.17888211     0.65415005     -1787.9188     -3.5575094
     0.17898210     0.65421706     -1788.9187     -3.5577111
     0.17908209     0.65428390     -1789.9187     -3.5579128
     0.17918208     0.65435057     -1790.9186     -3.5581144
     0.17928207     0.65441707     -1791.9186     -3.5583159
     0.17938206     0.65448341     -1792.9186     -3.5585174
     0.17948205     0.65454959     -1793.9185     -3.5587189
     0.17958204     0.65461559     -1794.9185     -3.5589203
     0.17968203     0.65468143     -1795.9184     -3.5591216
     0.17978202     0.65474711     -1796.9184     -3.5593229
     0.17988201     0.65481262     -1797.9183     -3.5595241
     0.17998200     0.65487796     -1798.9183     -3.5597252
     0.18008199     0.65494314     -1799.9182     -3.5599263
     0.18018198     0.65500815     -1800.9182     -3.5601274
     0.18028197     0.65507300     -1801.9181     -3.5603283
     0.18038196     0.65513768     -1802.9181     -3.5605293
     0.18048195     0.65520220     -1803.9181     -3.5607301
     0.18058194     0.65526656     -1804.9180     -3.5609309
     0.18068193     0.65533075     -1805.9180     -3.5611317
     0.18078192     0.65539477     -1806.9179     -3.5613324
     0.18088191     0.65545864     -1807.9179     -3.5615330
     0.18098190     0.65552233     -1808.9178     -3.5617336
     0.18108189     0.65558587     -1809.9178     -3.5619341
     0.18118188     0.65564924     -1810.9177     -3.5621346
     0.18128187     0.65571245     -1811.9177     -3.5623350
     0.18138186     0.65577549     -1812.9176     -3.5625354
     0.18148185     0.65583837     -1813.9176     -3.5627357
     0.18158184     0.65590109     -1814.9176     -3.5629359
     0.18168183     0.65596365     -1815.9175     -3.5631361
     0.18178182     0.65602604     -1816.9175     -3.5633362
     0.18188181     0.65608827     -1817.9174     -3.5635363
     0.18198180     0.65615034     -1818.9174     -3.5637363
     0.18208179     0.65621225     -1819.9173     -3.5639363
     0.18218178     0.65627399     -1820.9173     -3.5641362
     0.18228177     0.65633558     -1821.9172     -3.5643361
     0.18238176     0.65639700     -1822.9172     -3.5645359
     0.18248175     0.65645826     -1823.9171     -3.5647356
     0.18258174     0.65651936     -1824.9171     -3.5649353
     0.18268173     0.65658030     -1825.9171     -3.5651349
     0.18278172     0.65664108     -1826.9170     -3.5653345
     0.18288171     0.65670169     -1827.9170     -3.5655340
     0.18298170     0.65676215     -1828.9169     -3.5657335
     0.18308169     0.65682244     -1829.9169     -3.5659329
     0.18318168     0.65688258     -1830.9168     -3.5661323
     0.18328167     0.65694256     -1831.9168     -3.5663316
     0.18338166     0.65700237     -1832.9167     -3.5665308
     0.18348165     0.65706203     -1833.9167     -3.5667300
     0.18358164     0.65712152     -1834.9166     -3.5669292
     0.18368163     0.65718086     -1835.9166     -3.5671282
     0.18378162     0.65724004     -1836.9166     -3.5673273
     0.18388161     0.65729905     -1837.9165     -3.5675263
     0.18398160     0.65735791     -1838.9165     -3.5677252
     0.18408159     0.65741661     -1839.9164     -3.5679240
     0.18418158     0.65747516     -1840.9164     -3.5681229
     0.18428157     0.65753354     -1841.9163     -3.5683216
     0.18438156     0.65759176     -1842.9163     -3.5685203
     0.18448155     0.65764983     -1843.9162     -3.5687190
     0.18458154     0.65770774     -1844.9162     -3.5689176
     0.18468153     0.65776549     -1845.9161     -3.5691161
     0.18478152     0.65782308     -1846.9161     -3.5693146
     0.18488151     0.65788052     -1847.9161     -3.5695131
     0.18498150     0.65793780     -1848.9160     -3.5697115
     0.18508149     0.65799492     -1849.9160     -3.5699098
     0.18518148     0.65805188     -1850.9159     -3.5701081
     0.18528147     0.65810869     -1851.9159     -3.5703063
     0.18538146     0.65816534     -1852.9158     -3.5705045
     0.18548145     0.65822183     -1853.9158     -3.5707026
     0.18558144     0.65827817     -1854.9157     -3.5709007
     0.18568143     0.65833435     -1855.9157     -3.5710987
     0.18578142     0.65839038     -1856.9156     -3.5712967
     0.18588141     0.65844624     -1857.9156     -3.5714946
     0.18598140     0.65850196     -1858.9156     -3.5716924
     0.18608139     0.65855752     -1859.9155     -3.5718902
     0.18618138     0.65861292     -1860.9155     -3.5720880
     0.18628137     0.65866816     -1861.9154     -3.5722857
     0.18638136     0.65872325     -1862.9154     -3.5724833
     0.18648135     0.65877819     -1863.9153     -3.5726809
     0.18658134     0.65883297     -1864.9153     -3.5728785
     0.18668133     0.65888760     -1865.9152     -3.5730760
     0.18678132     0.65894207     -1866.9152     -3.5732734
     0.18688131     0.65899639     -1867.9151     -3.5734708
     0.18698130     0.65905055     -1868.9151     -3.5736682
     0.18708129     0.65910456     -1869.9151     -3.5738655
     0.18718128     0.65915842     -1870.9150     -3.5740627
     0.18728127     0.65921212     -1871.9150     -3.5742599
     0.18738126     0.65926566     -1872.9149     -3.5744570
     0.18748125     0.65931906     -1873.9149     -3.5746541
     0.18758124     0.65937230     -1874.9148     -3.5748511
     0.18768123     0.65942539     -1875.9148     -3.5750481
     0.18778122     0.65947832     -1876.9147     -3.5752450
     0.18788121     0.65953110     -1877.9147     -3.5754419
     0.18798120     0.65958373     -1878.9146     -3.5756388
     0.18808119     0.65963621     -1879.9146     -3.5758355
     0.18818118     0.65968853     -1880.9146     -3.5760323
     0.18828117     0.65974070     -1881.9145     -3.5762289
     0.18838116     0.65979272     -1882.9145     -3.5764256
     0.18848115     0.65984459     -1883.9144     -3.5766221
     0.18858114     0.65989631     -1884.9144     -3.5768187
     0.18868113     0.65994787     -1885.9143     -3.5770151
     0.18878112     0.65999928     -1886.9143     -3.5772116
     0.18888111     0.66005055     -1887.9142     -3.5774079
     0.18898110     0.66010166     -1888.9142     -3.5776043
     0.18908109     0.66015261     -1889.9141     -3.5778005
     0.18918108     0.66020342     -1890.9141     -3.5779968
     0.18928107     0.66025408     -1891.9141     -3.5781929
     0.18938106     0.66030459     -1892.9140     -3.5783891
     0.18948105     0.66035494     -1893.9140     -3.5785851
     0.18958104     0.66040515     -1894.9139     -3.5787812
     0.18968103     0.66045520     -1895.9139     -3.5789772
     0.18978102     0.66050511     -1896.9138     -3.5791731
     0.18988101     0.66055487     -1897.9138     -3.5793690
     0.18998100     0.66060447     -1898.9137     -3.5795648
     0.19008099     0.66065393     -1899.9137     -3.5797606
     0.19018098     0.66070323     -1900.9136     -3.5799563
     0.19028097     0.66075239     -1901.9136     -3.5801520
     0.19038096     0.66080140     -1902.9136     -3.5803476
     0.19048095     0.66085026     -1903.9135     -3.5805432
     0.19058094     0.66089897     -1904.9135     -3.5807387
     0.19068093     0.66094753     -1905.9134     -3.5809342
     0.19078092     0.66099595     -1906.9134     -3.5811297
     0.19088091     0.66104421     -1907.9133     -3.5813251
     0.19098090     0.66109233     -1908.9133     -3.5815204
     0.19108089     0.66114030     -1909.9132     -3.5817157
     0.19118088     0.66118812     -1910.9132     -3.5819109
     0.19128087     0.66123579     -1911.9131     -3.5821061
     0.19138086     0.66128332     -1912.9131     -3.5823013
     0.19148085     0.66133070     -1913.9131     -3.5824964
     0.19158084     0.66137793     -1914.9130     -3.5826914
     0.19168083     0.66142501     -1915.9130     -3.5828864
     0.19178082     0.66147195     -1916.9129     -3.5830814
     0.19188081     0.66151874     -1917.9129     -3.5832763
     0.19198080     0.66156538     -1918.9128     -3.5834712
     0.19208079     0.66161188     -1919.9128     -3.5836660
     0.19218078     0.66165823     -1920.9127     -3.5838608
     0.19228077     0.66170443     -1921.9127     -3.5840555
     0.19238076     0.66175049     -1922.9127     -3.5842501
     0.19248075     0.66179640     -1923.9126     -3.5844448
     0.19258074     0.66184217     -1924.9126     -3.5846393
     0.19268073     0.66188779     -1925.9125     -3.5848339
     0.19278072     0.66193326     -1926.9125     -3.5850284
     0.19288071     0.66197859     -1927.9124     -3.5852228
     0.19298070     0.66202377     -1928.9124     -3.5854172
     0.19308069     0.66206881     -1929.9123     -3.5856115
     0.19318068     0.66211371     -1930.9123     -3.5858058
     0.19328067     0.66215845     -1931.9122     -3.5860001
     0.19338066     0.66220306     -1932.9122     -3.5861943
     0.19348065     0.66224752     -1933.9122     -3.5863884
     0.19358064     0.66229183     -1934.9121     -3.5865825
     0.19368063     0.66233600     -1935.9121     -3.5867766
     0.19378062     0.66238003     -1936.9120     -3.5869706
     0.19388061     0.66242391     -1937.9120     -3.5871646
     0.19398060     0.66246765     -1938.9119     -3.5873585
     0.19408059     0.66251125     -1939.9119     -3.5875524
     0.19418058     0.66255470     -1940.9118     -3.5877462
